epoch,pde_air,pde_grating,pde_substrate,pde_total,top_DtN,bottom_DtN,interface_E,interface_H,total_loss,total/complex_l2,total/magnitude_l2,total/real_l2,total/imag_l2,total/phase_rmse_deg,total/global_phase_offset_deg,total/n_valid,scattered/complex_l2,scattered/magnitude_l2,scattered/real_l2,scattered/imag_l2,scattered/phase_rmse_deg,scattered/global_phase_offset_deg,scattered/n_valid,background_added,monitor_plane_top_z,monitor_plane_bot_z,reference_plane_refl_z,reference_plane_trans_z,deembedding_applied,ridge_base_z,ridge_z_max,R_total,T_total,R_plus_T,m-1_r_pinn_abs,m-1_t_pinn_abs,m-1_r_pinn_phase_deg,m-1_t_pinn_phase_deg,m-1_R_pinn,m-1_T_pinn,m0_r_pinn_abs,m0_t_pinn_abs,m0_r_pinn_phase_deg,m0_t_pinn_phase_deg,m0_R_pinn,m0_T_pinn,m1_r_pinn_abs,m1_t_pinn_abs,m1_r_pinn_phase_deg,m1_t_pinn_phase_deg,m1_R_pinn,m1_T_pinn
250,2.265680696083299e-09,0.000877369327431253,9.411444480139175e-09,0.0008773810045564293,3.0537640318855842e-09,1.1753587177282248e-07,2.0067933780978787e-07,5.107968766267021e-07,0.0012454834517583338,0.04706544486604821,0.03394399721260103,0.04302289407558259,0.05308300941196265,2.1650365108796077,0.3267498268155576,29440.0,0.9994115637047689,0.9893571709176343,1.003999904021636,0.9944947046418651,85.25594601949572,-7.926564005963387,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.033946024954292824,0.9663574522043386,1.0003034771586314,0.003931867775519679,0.0063129462140733995,150.66800463569652,-48.27993548204066,0.0,2.9286067449175043e-05,0.18424447062067514,0.8163411284951017,92.51604688643688,-47.72092731591182,0.033946024954292824,0.9662986152053512,0.003571924177904442,0.006341429198019182,-142.69254438763866,-48.54801546995125,0.0,2.9550931538107543e-05
500,2.1840182271451944e-09,0.0008645073958614014,3.205343731677983e-08,0.0008645416333169454,2.7187488073641995e-09,8.631086551935181e-10,5.7796769715165095e-09,4.913806758581907e-09,0.0008705184358089867,0.047012884249736556,0.03391331022225845,0.043014148138092866,0.05297096998746574,2.162010751748914,0.3280106495638837,29440.0,0.9982954648792544,0.9877345546138051,1.003795805236816,0.9923956786897271,83.94966528149237,-4.848619556746868,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.03395917825453301,0.966332931708703,1.000292109963236,0.004195933494615206,0.006323862334392092,139.5171667098789,-48.76518030710118,0.0,2.938743585103847e-05,0.18428016240098394,0.8163307253572303,92.50651880434211,-47.72560580593122,0.03395917825453301,0.9662739870852795,0.003883924313276811,0.006342100413753427,-131.1729990755233,-48.65302462152314,0.0,2.955718757261403e-05
