epoch,seed,w_pm1,label,pde_air,pde_grat,pde_sub,top_DtN,bottom_DtN,L_pde,L_pm1,L_total,pm1_frac,t_minus1,t_plus1,R_plus_T,total_complex_l2,scattered_complex_l2
1,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,0.0,0.0008974873018137173,0.0,0.0,0.0,0.0008974873018137173,0.0,0.0008974873018137173,0.0,0.006347053480116389,0.006347053480116337,0.9943625277535044,0.04709315618840033,0.99999999999987
100,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,4.042038195620312e-07,0.0002662157108559089,1.9525403688635695e-05,1.130505310087554e-06,4.45608096779174e-05,0.0005348810404767739,0.00012741244416767452,0.0004074685963090994,0.23820706760161772,0.008380764185202855,0.008786375082436829,1.0003935755680797,0.048060013449858274,1.0205307382156272
200,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,1.0482779463156365e-06,0.0002523137060291952,2.092030700381852e-05,2.702988827330248e-06,5.2911353721547646e-05,0.0004595512215753128,0.00015357097374054605,0.00030598024783476673,0.334175966748852,0.008670999974372942,0.008968804106944063,1.0005893670007935,0.06917073599776233,1.4688065442254432
300,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,1.0443118951426464e-06,0.00024143526736984037,2.844563148858594e-05,2.9592715078158806e-06,0.00011491393480877794,0.0005625728233394048,0.000354263725092769,0.00020830909824663582,0.6297206519680009,0.012034457957549998,0.011491053413741964,1.000338200897191,0.09019613881126647,1.9152706276558977
400,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,1.022621462682886e-06,0.00024921334801242023,9.050791249576307e-05,2.993666119042261e-06,0.000591758019714384,0.0014396774721883235,0.001987544397588514,-0.0005478669254001907,1.3805483769690636,0.03111520970815571,0.02617987384020561,1.000620300216181,0.10349266491861944,2.1976158171385762
500,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,1.1594584126702527e-06,0.00039268822050007114,0.0002563813863410767,3.117966619661159e-06,0.0018549526328248732,0.0039053593001248826,0.006469314029452913,-0.00256395472932803,1.6565221103333672,0.05758591614470238,0.04955034166980057,1.0029510330676625,0.11224458397088462,2.3834585119295397
600,43,1.0,G4_L0p8_dc0p4_n1p5_10deg_s43,1.179667097377967e-06,0.0004501696527278798,0.00030353389380416505,3.115776748702608e-06,0.002211352383686506,0.004627674658521154,0.007754903566020039,-0.0031272289074988843,1.6757668026079948,0.06287182380426853,0.054786841384031094,1.0037105960521038,0.11457211345106143,2.432882455206244
