epoch,pde_air,pde_grating,pde_substrate,pde_total,top_DtN,bottom_DtN,interface_E,interface_H,total_loss,total/complex_l2,total/magnitude_l2,total/real_l2,total/imag_l2,total/phase_rmse_deg,total/global_phase_offset_deg,total/n_valid,scattered/complex_l2,scattered/magnitude_l2,scattered/real_l2,scattered/imag_l2,scattered/phase_rmse_deg,scattered/global_phase_offset_deg,scattered/n_valid,background_added,monitor_plane_top_z,monitor_plane_bot_z,reference_plane_refl_z,reference_plane_trans_z,deembedding_applied,ridge_base_z,ridge_z_max,R_total,T_total,R_plus_T,m-1_r_pinn_abs,m-1_t_pinn_abs,m-1_r_pinn_phase_deg,m-1_t_pinn_phase_deg,m-1_R_pinn,m-1_T_pinn,m0_r_pinn_abs,m0_t_pinn_abs,m0_r_pinn_phase_deg,m0_t_pinn_phase_deg,m0_R_pinn,m0_T_pinn,m1_r_pinn_abs,m1_t_pinn_abs,m1_r_pinn_phase_deg,m1_t_pinn_phase_deg,m1_R_pinn,m1_T_pinn
250,1.1926664658091155e-09,0.00021054594213360998,3.983423238058744e-08,0.00021058696903245637,2.218871621951279e-09,6.44531538107001e-07,4.1368283979918534e-07,1.4328334508600602e-06,0.0011987420424971697,0.04696784597927446,0.03381362335706465,0.042800427847323304,0.053151066974798065,2.1639775856884076,0.3262426963779512,29440.0,0.9973390993665691,0.9908215574910955,0.998808340863937,0.9957697432389684,93.13799109755305,3.8474402175822138,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.03389986190233006,0.9663684668160918,1.0002683287184218,0.0038386913303204554,0.0062705818450675575,74.85058748025135,-48.44330252850431,0.0,2.889432553239658e-05,0.18411915137304447,0.8163457606416546,92.48766712976426,-47.72338337904835,0.03389986190233006,0.9663095813305224,0.003908604993182995,0.006388489600865807,117.94149832127577,-47.55269230141027,0.0,2.9991160036945594e-05
500,1.2334946512937226e-09,0.00020839754818124845,3.116217729244537e-08,0.00020842994385319218,6.552396270811964e-10,2.7816753952481915e-10,1.5097970631960239e-09,1.4091736095333483e-09,0.0002100482938689256,0.04693975131274312,0.03380352207753365,0.042777045872211844,0.05311631549329413,2.1617759728147843,0.32406232722006156,29440.0,0.9967425229464424,0.9900986565932213,0.9982626895015136,0.995118684365009,88.57320097000802,10.95507776107868,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.033871300637663956,0.966342119740539,1.000213420378203,0.004626672838739111,0.006328499303927809,63.88157154231996,-48.77649973095925,0.0,2.9430548302584885e-05,0.18404157312320485,0.8163344097047583,92.47962024994648,-47.72500691604177,0.033871300637663956,0.9662827092786236,0.0033215850743330026,0.006387291674534492,116.23234570443617,-48.3878157447092,0.0,2.9979913612783817e-05
