epoch,seed,w_pm1,label,pde_air,pde_grat,pde_sub,top_DtN,bottom_DtN,L_pde,L_pm1,L_total,pm1_frac,t_minus1,t_plus1,R_plus_T,total_complex_l2,scattered_complex_l2
1,42,0.5,sweep_w0.50,0.0,0.0009061328613077877,0.0,0.0,0.0,0.0009061328613077877,0.0,0.0009061328613077877,0.0,0.00637755102040808,0.006377551020408138,1.0000597770885533,0.04709315618840033,0.99999999999987
100,42,0.5,sweep_w0.50,6.949910960806795e-07,0.0002819065308872595,1.558483871720512e-05,1.5825634862117775e-06,7.249919122979035e-06,0.0003941398464381941,5.0871731105989186e-05,0.0003687039808851995,0.06453512828722138,0.006796532538410877,0.007122274985534471,1.005801159870141,0.04891689234507269,1.0387261399378283
200,42,0.5,sweep_w0.50,9.61767542669035e-07,0.0002721271038891481,1.5089096148976936e-05,2.2307468010138726e-06,6.998224379951055e-06,0.00038703641216035267,4.987620560406491e-05,0.0003620983093583202,0.06443347968950366,0.0066584287812664015,0.007033349819077394,1.005999702509818,0.05791071636599892,1.2297055677116746
