epoch,pde_air,pde_grating,pde_substrate,pde_total,top_DtN,bottom_DtN,interface_E,interface_H,total_loss,total/complex_l2,total/magnitude_l2,total/real_l2,total/imag_l2,total/phase_rmse_deg,total/global_phase_offset_deg,total/n_valid,scattered/complex_l2,scattered/magnitude_l2,scattered/real_l2,scattered/imag_l2,scattered/phase_rmse_deg,scattered/global_phase_offset_deg,scattered/n_valid,background_added,monitor_plane_top_z,monitor_plane_bot_z,reference_plane_refl_z,reference_plane_trans_z,deembedding_applied,ridge_base_z,ridge_z_max,R_total,T_total,R_plus_T,m-1_r_pinn_abs,m-1_t_pinn_abs,m-1_r_pinn_phase_deg,m-1_t_pinn_phase_deg,m-1_R_pinn,m-1_T_pinn,m0_r_pinn_abs,m0_t_pinn_abs,m0_r_pinn_phase_deg,m0_t_pinn_phase_deg,m0_R_pinn,m0_T_pinn,m1_r_pinn_abs,m1_t_pinn_abs,m1_r_pinn_phase_deg,m1_t_pinn_phase_deg,m1_R_pinn,m1_T_pinn
250,1.2021706380135838e-10,8.876980743208514e-06,8.981631606295768e-09,8.886082591878612e-06,2.5829653368590784e-10,9.189517317180133e-08,2.01027986599146e-07,6.305662487927086e-07,0.0004339243769117232,0.047074178117082685,0.03393163538347808,0.042857291158437234,0.05332469256920654,2.167299329791445,0.3204808646940313,29440.0,0.9995970099933875,0.9958911584829241,1.000135326417267,0.9990225681285574,92.95120413309252,-36.41801913414227,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.03375875871082633,0.9663539857058868,1.000112744416713,0.00211504133035292,0.006332148787903805,132.6837425027582,-47.660160912641906,0.0,2.9464501781447733e-05,0.18373556735380966,0.816339564553495,92.48424506091834,-47.71747207472602,0.03375875871082633,0.9662949127503151,0.0007211025273624909,0.006347598139755655,-176.85340529141766,-48.05956680299322,0.0,2.9608453790252413e-05
500,2.990292355674287e-11,8.425676409020595e-06,1.176018296878672e-09,8.42688233024103e-06,2.9803890570365796e-11,1.5396133405242665e-11,7.922183711293442e-11,8.224629907865716e-11,8.515116789791424e-06,0.04707758282082756,0.03393611992768359,0.04285720319805331,0.0533327884875999,2.1672234509257584,0.32155831870044965,29440.0,0.9996693072021635,0.9964282647175124,1.0001332737376667,0.99917424279924,91.07310078798469,-39.637007919337954,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.033750538001538835,0.9663247335808847,1.0000752715824235,0.0019734607193593813,0.00636834836252207,130.79796357720952,-47.79052440293882,0.0,2.980234956062412e-05,0.18371319495762636,0.8163270155055793,92.4767435332161,-47.719128324577035,0.033750538001538835,0.9662652045541571,0.00018938640477285084,0.006360258153711116,-111.08447454837159,-47.80574028011512,0.0,2.9726677166891523e-05
