epoch,pde_air,pde_grat,pde_sub,E_int,H_int,top,bottom,total
3600,0.010575719970102822,0.03918697605019395,0.013145148339780347,2.0927043436639405e-06,1.472414634028606e-06,7.670966804153764e-08,3.8889774833153614e-07,0.0633416008667003
3700,0.00948036953785666,0.024545038221835975,0.011547500111613025,4.679919635437569e-06,3.919986666059067e-06,3.279747360141756e-06,5.39547578292274e-07,0.048126726939355435
3800,0.008855879177133477,0.012557542809789652,0.008724964905182906,7.572773082701706e-05,1.9798261249913385e-05,3.7408262855963835e-07,0.00010120573770710515,0.04999860118478942
3900,0.00850907964152052,0.013569222435522383,0.007215672701427871,4.3052131845070825e-05,2.802624459403591e-05,4.3983604387824716e-07,5.130568874544529e-05,0.041752299318865094
4000,0.015138407399171288,0.025883205689696886,0.03814027721312639,2.5895828760674256e-05,2.6783217295912855e-05,4.115202668284989e-07,3.218176512771892e-05,0.08785373155383942
4100,0.010199522740339957,0.015133699232167739,0.05062054296135506,1.7372859045104314e-05,1.2139915722938656e-05,3.720641068455346e-07,2.7686686120263693e-06,0.07936794132529246
4200,0.009392695753649843,0.009464663772294574,0.028781803689632124,1.5059919949046084e-06,1.158752630815165e-06,4.609969823614722e-08,3.9594393615853235e-07,0.04796828192088244
4300,0.008792813183577464,0.008700572245597568,0.020888518674513055,1.2761331220732002e-06,8.780899552099874e-07,4.790636366958534e-08,2.254259475883154e-07,0.03864382218801003
4400,0.008340144579882565,0.02670463347843507,0.013064265834198355,3.364734356270064e-05,7.69375319810286e-06,1.7297821232438824e-07,1.2019471409837698e-05,0.0535315898157423
4500,0.014800844165332463,0.030557686070223425,0.04877364498970222,2.234312177002734e-06,5.700127114945073e-06,5.884818754653374e-07,1.0154919649584092e-06,0.0953214092886814
4600,0.009681228378606322,0.014714452571319056,0.01007758347348701,1.3146053123117503e-06,3.7863883526099865e-06,3.6970014817110255e-07,3.162755809588675e-07,0.035199841422086
4700,0.008783944597766526,0.014995604350663742,0.00830515354396934,9.337554143849355e-06,1.2041633083462897e-05,1.7572786775793026e-07,7.213481259308747e-06,0.03503183327494067
4800,0.008340643671825602,0.011920181531628356,0.007447011407595569,1.3078373003708374e-05,1.4968195173802365e-05,5.445345930954164e-07,9.180604479804933e-06,0.0317028211733288
4900,0.00795846928919467,0.010406540434913776,0.006788044527846783,1.1520034774561795e-05,1.1911909241169957e-05,4.1565701694696233e-07,8.368454268658384e-06,0.028540922588867725
5000,0.014020800422529437,0.022949605368052305,0.02110866231982732,9.671696313293154e-06,9.378475100484369e-06,3.7558166999729527e-07,7.461152823004751e-06,0.06091799136908594
5100,0.009546705354894944,0.011443385348830765,0.004222843674285143,7.67607876176158e-06,1.482956392309234e-05,4.909455608408264e-07,4.9528815622382215e-06,0.02820425958314048
5200,0.008772335916209876,0.011041518767889983,0.003019584459646547,2.9609641214642163e-06,8.134628771122856e-06,3.0376362078977745e-07,2.1887452361167653e-06,0.02431375476701168
5300,0.008301409569980635,0.01071430455759062,0.002390229794784617,7.177861894008286e-07,1.8344530256423404e-06,5.7558523780715035e-08,2.214159024075591e-07,0.0217120886959913
5400,0.0077905704835413625,0.009635587197701419,0.0020227873748418714,4.784488746761375e-07,5.465382525798708e-07,3.4808884633181004e-08,1.6175329322522268e-07,0.01958502354044937
5500,0.014724244220457436,0.014933030334025975,0.012331142119681305,3.798935683712344e-05,6.116234857072566e-06,1.17548941571899e-07,7.620137991159708e-06,0.047219764113486246
5600,0.010047504699399837,0.00820863404469956,0.003235490553625137,1.7114759465973873e-05,3.2534185946420514e-06,6.522745344702517e-08,4.4276564763914225e-06,0.02400382647814878
5700,0.009204200666276164,0.007591168538167002,0.0027180036248880576,1.740385283601213e-05,3.1194967088926557e-06,8.110129130989149e-08,3.566474952680873e-06,0.021962905924744737
5800,0.00869561349545398,0.00713238922550315,0.002435453375973782,1.1054077938469361e-05,2.1682871728144943e-06,7.09991987073253e-08,2.362991929190499e-06,0.019857491400332005
5900,0.008307439612870388,0.006942683772894993,0.0022532282536678345,1.1560240910231848e-05,2.2119405759563284e-06,8.286570280069241e-08,2.537159609515628e-06,0.019175718600403943
6000,0.01396565890405572,0.014281092093662302,0.04670393877497342,8.921811134564302e-06,1.8822063646250402e-06,8.461896964198053e-08,2.0594163661561908e-06,0.076279342644047
6100,0.009856102155982507,0.0076430287261608195,0.005312937190403128,7.2220265372968695e-06,1.9060791389417412e-06,6.137870449535122e-08,2.6884744791604107e-06,0.02402441544033403
6200,0.00911879224391047,0.006979595406438589,0.0039821014375903884,5.276637827435918e-06,2.126604655297006e-06,6.328232816154477e-08,2.5703074439613216e-06,0.021109485244689648
6300,0.00865701532389823,0.006613913882315812,0.003502194255732281,3.422609526937055e-06,1.8255286785067442e-06,5.196348651945923e-08,3.0114379952150968e-06,0.019625062825271943
6400,0.008296893933964484,0.006298356520867893,0.0032023034475462714,2.2111926607348178e-06,1.3481253146915194e-06,3.6421722011328904e-08,3.5361558390749935e-06,0.018525312144834445
6500,0.013686451250381093,0.01404031208345462,0.02020802303956039,1.9047331442964974e-06,8.131158357129627e-07,4.9680217085114356e-08,2.3621690337118243e-06,0.04846762828331078
6600,0.010022185875810049,0.007733137864773132,0.003331059112953439,6.025502512253042e-07,7.146079630500631e-07,4.5168970308500705e-08,1.7167408549469477e-07,0.02125785056866788
6700,0.00927209954184722,0.006912474754278433,0.002493711683213716,4.640430544826989e-07,4.536853627007555e-07,4.677722227864355e-08,1.8843873901259394e-07,0.018812291306098294
6800,0.008727586127017304,0.006367307949786532,0.0033386695482212603,7.355342220378059e-07,4.584773494734361e-07,3.505334707179056e-08,5.5669209733224314e-08,0.018576058376685436
6900,0.008405668996793408,0.006120902609040441,0.002038387235465938,3.5882149317024425e-07,5.021659297077015e-07,4.459941827580785e-08,1.0116261042386821e-07,0.016683473553767873
7000,0.014270800441063103,0.012976965767635623,0.013061784244626125,5.07015886215614e-07,7.766684295592476e-07,1.0185423579796634e-07,4.6163488094991196e-08,0.04049346235161082
7100,0.010097955705758702,0.00716210401646684,0.002829727812829089,5.461699402514619e-07,3.9683327293382793e-07,2.691534401395888e-08,1.2421568187127938e-07,0.020209967096567267
7200,0.009305571903530787,0.006434057924440409,0.00216533789027288,4.81729246363041e-07,3.402679669631847e-07,2.5849770127257614e-08,1.0283525655819365e-07,0.018010375850296148
7300,0.008934033700644724,0.006157633531657612,0.001927295812001602,4.4482548401003456e-07,3.234367262266824e-07,2.611788941407859e-08,9.782731716404142e-08,0.017118630941751048
7400,0.00871493593264026,0.0060068831457635126,0.0018082790153586094,4.2937133186419844e-07,3.1545967642865324e-07,2.677258983636308e-08,9.440496254964031e-08,0.016627407985764814
7500,0.01326412027582972,0.013561039743476786,0.043438579476728016,4.2582990818789486e-07,3.4347515091940195e-07,2.8322341220836518e-08,9.270604217943668e-08,0.07036410177677362
7600,0.011175105599797558,0.009073643636864873,0.010455235873626824,1.4221482378766218e-06,1.1477081824834215e-06,3.084517204276496e-08,4.922715144248342e-07,0.03102562048978912
7700,0.010796653384983984,0.008452823894718676,0.008724678790192482,1.1709018525198508e-06,9.244455567918323e-07,2.9161745902976338e-08,3.975476500439667e-07,0.02823802644878219
7800,0.010657941588998646,0.008234742569783569,0.0081464735294222,1.091868600382566e-06,8.507256579650231e-07,2.857101074508252e-08,3.6927401063412996e-07,0.027284630020475133
7900,0.010612761685113978,0.008164591140639174,0.007962870472595168,1.067552923107533e-06,8.27752699101012e-07,2.8396170269712634e-08,3.606805666830228e-07,0.026980020002372332
8000,0.012711922435626799,0.011820373035462873,0.021060736903226587,1.08701706549166e-06,7.414166640152807e-07,3.0375520069028764e-08,3.5073692418053056e-07,0.04582613719971952
