epoch,total,score,R_plus_T,t_minus1,t_plus1,total_complex_l2,scattered_complex_l2,t_minus1_complex_error,t_plus1_complex_error,loss_pde_air_0,loss_pde_air_1,loss_pde_air_2,loss_pde_air_3,loss_pde_air_4,loss_pde_air_5,loss_pde_ridge_0,loss_pde_ridge_1,loss_pde_ridge_2,loss_pde_ridge_3,loss_pde_ridge_4,loss_pde_ridge_5,loss_pde_substrate_0,loss_pde_substrate_1,loss_pde_substrate_2,loss_pde_substrate_3,loss_pde_substrate_4,loss_pde_substrate_5,loss_horizontal_E,loss_horizontal_Hx,loss_vertical_E,loss_vertical_Hz,loss_top_DtN,loss_bottom_DtN,scale_pde_air_0,scale_pde_air_1,scale_pde_air_2,scale_pde_air_3,scale_pde_air_4,scale_pde_air_5,scale_pde_ridge_0,scale_pde_ridge_1,scale_pde_ridge_2,scale_pde_ridge_3,scale_pde_ridge_4,scale_pde_ridge_5,scale_pde_substrate_0,scale_pde_substrate_1,scale_pde_substrate_2,scale_pde_substrate_3,scale_pde_substrate_4,scale_pde_substrate_5,scale_horizontal_E,scale_vertical_E,scale_horizontal_Hx,scale_vertical_Hz,scale_top_DtN,scale_bottom_DtN,grad_pde_air_0,grad_pde_air_1,grad_pde_air_2,grad_pde_air_3,grad_pde_air_4,grad_pde_air_5,grad_pde_ridge_0,grad_pde_ridge_1,grad_pde_ridge_2,grad_pde_ridge_3,grad_pde_ridge_4,grad_pde_ridge_5,grad_pde_substrate_0,grad_pde_substrate_1,grad_pde_substrate_2,grad_pde_substrate_3,grad_pde_substrate_4,grad_pde_substrate_5,grad_horizontal_E,grad_horizontal_Hx,grad_vertical_E,grad_vertical_Hz,grad_top_DtN,grad_bottom_DtN,weighted_grad_pde_air_0,weighted_grad_pde_air_1,weighted_grad_pde_air_2,weighted_grad_pde_air_3,weighted_grad_pde_air_4,weighted_grad_pde_air_5,weighted_grad_pde_ridge_0,weighted_grad_pde_ridge_1,weighted_grad_pde_ridge_2,weighted_grad_pde_ridge_3,weighted_grad_pde_ridge_4,weighted_grad_pde_ridge_5,weighted_grad_pde_substrate_0,weighted_grad_pde_substrate_1,weighted_grad_pde_substrate_2,weighted_grad_pde_substrate_3,weighted_grad_pde_substrate_4,weighted_grad_pde_substrate_5,weighted_grad_horizontal_E,weighted_grad_horizontal_Hx,weighted_grad_vertical_E,weighted_grad_vertical_Hz,weighted_grad_top_DtN,weighted_grad_bottom_DtN,weight_pde_air_0,weight_pde_air_1,weight_pde_air_2,weight_pde_air_3,weight_pde_air_4,weight_pde_air_5,weight_pde_ridge_0,weight_pde_ridge_1,weight_pde_ridge_2,weight_pde_ridge_3,weight_pde_ridge_4,weight_pde_ridge_5,weight_pde_substrate_0,weight_pde_substrate_1,weight_pde_substrate_2,weight_pde_substrate_3,weight_pde_substrate_4,weight_pde_substrate_5,weight_horizontal_E,weight_vertical_E,weight_horizontal_Hx,weight_vertical_Hz,weight_top_DtN,weight_bottom_DtN,t_-3_real,t_-3_imag,t_-3_ref_real,t_-3_ref_imag,t_-2_real,t_-2_imag,t_-2_ref_real,t_-2_ref_imag,t_-1_real,t_-1_imag,t_-1_ref_real,t_-1_ref_imag,t_0_real,t_0_imag,t_0_ref_real,t_0_ref_imag,t_1_real,t_1_imag,t_1_ref_real,t_1_ref_imag,t_2_real,t_2_imag,t_2_ref_real,t_2_ref_imag,t_3_real,t_3_imag,t_3_ref_real,t_3_ref_imag
100,0.0003084751888883997,1.294952384192572,1.0025779806166353,0.00635541611565853,0.006211771105012341,0.05679999840898669,1.2061200184108682,0.043055370077511444,0.04319901508755704,2.4685381367268038e-36,2.2613572573943756e-36,2.4079295791217845e-36,3.315996095272747e-36,6.86281415121362e-07,8.369939840067078e-07,2.330784892489817e-37,5.238296700851819e-37,9.151407192143824e-38,3.614645128778534e-37,0.0010172377604429595,0.0005516179819620052,7.498368261299982e-38,1.6787528697680793e-37,9.844765188136658e-38,4.784629349831342e-37,4.0015566363139386e-05,2.794603340775081e-05,4.926884003673043e-05,4.795577916484201e-05,8.33913390505856e-12,1.5211639835006728e-12,7.720647359315617e-07,4.352485236043417e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.0006485700812254173,0.0007441169856428553,0.0,0.0,0.0,0.0,0.024285928844170468,0.015867405561862176,0.0,0.0,0.0,0.0,0.002383151145716007,0.0017447464487513591,0.023194898417139512,0.03585276219491915,1.5423072328515078e-09,3.380562323264536e-10,0.0001129907959183179,0.005694526902199478,0.0,0.0,0.0,0.0,0.0006485700812254173,0.0007441169856428553,0.0,0.0,0.0,0.0,0.024285928844170468,0.015867405561862176,0.0,0.0,0.0,0.0,0.002383151145716007,0.0017447464487513591,0.023194898417139512,0.03585276219491915,1.5423072328515078e-09,3.380562323264536e-10,0.0001129907959183179,0.005694526902199478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004187362070597153,-0.004743975745151868,-1.6952617985681097e-08,-7.965249548438321e-09,0.004187362070610054,-0.004743975745117588,-3.704040733466719e-06,-1.729804374375224e-06,-0.0013766029712053709,-0.006204536909620306,-0.048406254602011645,-0.009912633738436146,0.5458722334863823,-0.604302084439571,0.5319376185168838,-0.6146858970178894,-0.00013856133751313782,-0.006210225520608154,-0.048406254601429326,-0.009912633738286056,0.0041873620705625905,-0.004743975745144227,-3.704040733474916e-06,-1.7298043743945208e-06,0.004187362070597132,-0.004743975745151868,-1.695261798470127e-08,-7.965249547958157e-09
200,0.00028764103988694763,2.005218622295435,1.0023741402495383,0.006001697273466001,0.0059228131801402776,0.09022801110419186,1.9159474201137634,0.04340908891970397,0.043487973012429106,1.026206568267857e-35,1.5563545204887087e-35,7.906963898749819e-35,3.2738987038339235e-35,8.257654358907876e-07,1.0716760883495556e-06,2.644862289350147e-37,1.0469246562010998e-36,3.2739354380323867e-38,4.762588830753424e-37,0.0009458804952155501,0.0005234531647054601,5.440363490991949e-37,2.0350745948610852e-37,3.217915785376012e-37,1.1020331285440319e-37,4.4824794570262724e-05,3.1427877690536985e-05,4.3586162958509085e-05,4.203450270265191e-05,8.722386291135294e-12,1.6078646320671452e-12,1.4222418712229375e-06,4.015091430680876e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.0005274448077513012,0.0007075233866762543,0.0,0.0,0.0,0.0,0.022681877076790848,0.015134182388515112,0.0,0.0,0.0,0.0,0.002422943640940688,0.0018797988622873704,0.021571789810946474,0.03337515112641809,1.5849362447246446e-09,3.5163938951145887e-10,0.000158812093743045,0.0053287925693679015,0.0,0.0,0.0,0.0,0.0005274448077513012,0.0007075233866762543,0.0,0.0,0.0,0.0,0.022681877076790848,0.015134182388515112,0.0,0.0,0.0,0.0,0.002422943640940688,0.0018797988622873704,0.021571789810946474,0.03337515112641809,1.5849362447246446e-09,3.5163938951145887e-10,0.000158812093743045,0.0053287925693679015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004184185321277442,-0.004734246886136634,-1.6952617985681097e-08,-7.965249548438321e-09,0.004184185321304498,-0.0047342468860668814,-3.704040733466719e-06,-1.729804374375224e-06,-0.0018215360958160622,-0.005718599165352334,-0.048406254602011645,-0.009912633738436146,0.546093685769605,-0.6038197752091988,0.5319376185168838,-0.6146858970178894,-0.0003280579076658241,-0.005913720823310931,-0.048406254601429326,-0.009912633738286056,0.004184185321206347,-0.004734246886121974,-3.704040733474916e-06,-1.7298043743945208e-06,0.004184185321277428,-0.00473424688613662,-1.695261798470127e-08,-7.965249547958157e-09
300,0.00025555141221340265,3.271818350500209,1.001773222009842,0.005837761232396592,0.00541909787471544,0.1498730472601111,3.1824804152117396,0.04357302496077338,0.04399168831785394,4.807771894863156e-36,2.5249618655662736e-35,4.3409830881516255e-34,2.0515315157725973e-35,1.8773049079803095e-06,2.0881897294597264e-06,1.1754943508222875e-37,1.1549231996828975e-36,3.930559235562024e-38,7.193015236574662e-37,0.0008175364379763371,0.0004743461234603094,3.886478197406188e-37,4.709324242981789e-37,2.1599708696359533e-37,6.259507418128681e-37,6.766616423366627e-05,4.903750116221324e-05,3.2171907320763735e-05,3.3646928219370306e-05,8.988728407782807e-12,1.609723465069007e-12,1.4989907650054166e-06,3.281147163982988e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.00032811875271334556,0.0005685550419883829,0.0,0.0,0.0,0.0,0.01952044531604113,0.01339304396942994,0.0,0.0,0.0,0.0,0.0026602257817383637,0.0023068369383629486,0.017344789101834873,0.028511711086596267,1.6523680018111154e-09,3.365407319308218e-10,0.00016935879209821882,0.004727775667330554,0.0,0.0,0.0,0.0,0.00032811875271334556,0.0005685550419883829,0.0,0.0,0.0,0.0,0.01952044531604113,0.01339304396942994,0.0,0.0,0.0,0.0,0.0026602257817383637,0.0023068369383629486,0.017344789101834873,0.028511711086596267,1.6523680018111154e-09,3.365407319308218e-10,0.00016935879209821882,0.004727775667330554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0041748465622784905,-0.004719943558078081,-1.6952617985681097e-08,-7.965249548438321e-09,0.004174846562317069,-0.00471994355798187,-3.704040733466719e-06,-1.729804374375224e-06,-0.0026895129166119303,-0.00518131030511107,-0.048406254602011645,-0.009912633738436146,0.5462644705387009,-0.6030585251306473,0.5319376185168838,-0.6146858970178894,-0.0008449045258092093,-0.005352827114526726,-0.048406254601429326,-0.009912633738286056,0.004174846562178069,-0.0047199435580577015,-3.704040733474916e-06,-1.7298043743945208e-06,0.00417484656227847,-0.004719943558078109,-1.695261798470127e-08,-7.965249547958157e-09
400,0.00023538441434824316,5.076023415136262,1.0015090097590933,0.005414854289267959,0.004758339328029841,0.2348001675255543,4.985866026608727,0.04399593190390201,0.04465244686453954,6.376193599547025e-35,1.0936799440050563e-34,2.5621368744110284e-34,6.144602845335802e-35,2.207386850130886e-06,2.59312899039162e-06,5.620332364869062e-38,2.8799611595146044e-37,3.6229820699141267e-38,6.5832275420856e-37,0.0007398108090129719,0.0004293182144399136,2.9846536251347144e-37,1.1754943508222875e-37,6.832560914154546e-38,4.5991216475922e-37,8.4156806623402e-05,6.327213949772873e-05,2.5238971043625985e-05,2.9280629420608228e-05,8.592413164840538e-12,1.5066992157138438e-12,1.0731817045067807e-06,3.154136623056287e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.0002875635678753369,0.0005041901445838271,0.0,0.0,0.0,0.0,0.01720502437613162,0.011745237595616784,0.0,0.0,0.0,0.0,0.0027480295436323353,0.0025283353295288474,0.015056000156059006,0.025514672367114993,1.6365520310429243e-09,3.1499738929210866e-10,0.00014434367946675595,0.004524653547393862,0.0,0.0,0.0,0.0,0.0002875635678753369,0.0005041901445838271,0.0,0.0,0.0,0.0,0.01720502437613162,0.011745237595616784,0.0,0.0,0.0,0.0,0.0027480295436323353,0.0025283353295288474,0.015056000156059006,0.025514672367114993,1.6365520310429243e-09,3.1499738929210866e-10,0.00014434367946675595,0.004524653547393862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0041679261511613705,-0.00470670404396599,-1.6952617985681097e-08,-7.965249548438321e-09,0.004167926151208413,-0.00470670404385364,-3.704040733466719e-06,-1.729804374375224e-06,-0.003080354227369214,-0.0044533206495751265,-0.048406254602011645,-0.009912633738436146,0.5463265102813224,-0.6028753615768488,0.5319376185168838,-0.6146858970178894,-0.0014157564028877967,-0.004542843489309056,-0.048406254601429326,-0.009912633738286056,0.0041679261510412955,-0.004706704043941639,-3.704040733474916e-06,-1.7298043743945208e-06,0.0041679261511613636,-0.0047067040439660035,-1.695261798470127e-08,-7.965249547958157e-09
500,0.00022267343016368167,7.030948232042778,1.001450404175454,0.005120116198541033,0.00431923271577013,0.32683194812341276,6.940115604395896,0.04429066999462894,0.04509155347679925,5.192158547582044e-35,8.323418358783375e-36,4.862785030481639e-34,1.717397246551362e-35,2.024861113594694e-06,2.6514785862823406e-06,5.232901365452537e-37,2.268704097087015e-36,3.894972980800802e-38,1.3812130368643252e-37,0.0006967426161991763,0.0003996260021870258,8.379989024416698e-38,3.645869197472251e-37,5.906859112881995e-37,5.702984311411254e-37,9.555503581669685e-05,7.516049950828542e-05,2.150232108602349e-05,2.4673508506500693e-05,8.715020334710202e-12,1.5037698288924378e-12,7.427428890935603e-07,3.125116596869086e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.0002775756065730097,0.0004698977156658645,0.0,0.0,0.0,0.0,0.0159264994816706,0.010521091583276066,0.0,0.0,0.0,0.0,0.0027764195839073565,0.0025976148971675102,0.01396091459922944,0.023314643603038077,1.6576879794938172e-09,3.069248798547996e-10,0.00011909024595255982,0.004483817535654346,0.0,0.0,0.0,0.0,0.0002775756065730097,0.0004698977156658645,0.0,0.0,0.0,0.0,0.0159264994816706,0.010521091583276066,0.0,0.0,0.0,0.0,0.0027764195839073565,0.0025976148971675102,0.01396091459922944,0.023314643603038077,1.6576879794938172e-09,3.069248798547996e-10,0.00011909024595255982,0.004483817535654346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004161793004087075,-0.004698091485849536,-1.6952617985681097e-08,-7.965249548438321e-09,0.004161793004139007,-0.004698091485726357,-3.704040733466719e-06,-1.729804374375224e-06,-0.003325519817215961,-0.003893135989387758,-0.048406254602011645,-0.009912633738436146,0.5463703290796167,-0.6030366165405777,0.5319376185168838,-0.6146858970178894,-0.002011718730985268,-0.0038221406306390704,-0.048406254601429326,-0.009912633738286056,0.004161793003954064,-0.004698091485823359,-3.704040733474916e-06,-1.7298043743945208e-06,0.004161793004087068,-0.0046980914858495496,-1.695261798470127e-08,-7.965249547958157e-09
600,0.00021492246451748872,8.766651214517166,1.0013782044047603,0.004995441638795782,0.004159496170638005,0.40856168607225635,8.6756063755361,0.04441534455437419,0.04525129002193138,2.9360322400488275e-34,2.0594844697398793e-35,2.8913634547175806e-34,1.1720266424873618e-33,1.8089514654895634e-06,2.623307033775866e-06,2.916695357977801e-37,2.162909605513009e-36,3.9305637197171097e-38,1.2416159080560412e-37,0.0006708747419751384,0.0003821237051432465,7.071333204165323e-38,1.7949247724079382e-37,4.261167021730792e-37,8.551721402232142e-37,0.00010033019740556024,8.166306874349361e-05,1.9723369153395634e-05,2.20845596703977e-05,9.016417298123862e-12,1.5382959897226142e-12,5.479286669041406e-07,3.0538421518762296e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.0002616566547141352,0.0004424147926217766,0.0,0.0,0.0,0.0,0.015184397840443287,0.009690017920294038,0.0,0.0,0.0,0.0,0.0027703189041644676,0.0026028487046403435,0.013393964700372669,0.02202319409379517,1.6937696160089776e-09,3.065046324763988e-10,0.00010103669748690069,0.004417031265866578,0.0,0.0,0.0,0.0,0.0002616566547141352,0.0004424147926217766,0.0,0.0,0.0,0.0,0.015184397840443287,0.009690017920294038,0.0,0.0,0.0,0.0,0.0027703189041644676,0.0026028487046403435,0.013393964700372669,0.02202319409379517,1.6937696160089776e-09,3.065046324763988e-10,0.00010103669748690069,0.004417031265866578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004158667514800186,-0.004693643090571589,-1.6952617985681097e-08,-7.965249548438321e-09,0.004158667514854586,-0.004693643090440898,-3.704040733466719e-06,-1.729804374375224e-06,-0.0034156439299617702,-0.0036452453566707954,-0.048406254602011645,-0.009912633738436146,0.5464839542899197,-0.6031608168300286,0.5319376185168838,-0.6146858970178894,-0.00244153343583331,-0.003367539587779217,-0.048406254601429326,-0.009912633738286056,0.004158667514658568,-0.004693643090545005,-3.704040733474916e-06,-1.7298043743945208e-06,0.0041586675148001795,-0.004693643090571596,-1.695261798470127e-08,-7.965249547958157e-09
700,0.00021024001845436124,10.039571972463458,1.001263330163734,0.004958043035690706,0.0041332459531944685,0.4685099545084132,9.94857835890287,0.04445274315747927,0.045277540239374914,4.476400037366353e-34,1.942974612474159e-34,3.972348059733756e-34,8.79845766646974e-34,1.6607755473694148e-06,2.5883280494006168e-06,3.469545044848908e-37,6.112570624275895e-37,1.0147822325458029e-38,4.6652432048259535e-37,0.0006561761963377761,0.00037275786663356085,5.583885152331359e-38,5.0840130673063935e-37,9.206049312357829e-37,1.5760807850634452e-36,0.00010140562268702065,8.424790055697522e-05,1.8889142126699727e-05,2.0650765310971202e-05,9.33283639358728e-12,1.5843802440539878e-12,4.5337811610302493e-07,2.9833111037856356e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.0002472735390882597,0.0004261904958743632,0.0,0.0,0.0,0.0,0.014779871740662373,0.00920680522535089,0.0,0.0,0.0,0.0,0.0027582632751930454,0.0025923410638418586,0.01311925662797892,0.021274337544768478,1.7283801543702707e-09,3.109959146256898e-10,9.091434223453706e-05,0.004359823462117903,0.0,0.0,0.0,0.0,0.0002472735390882597,0.0004261904958743632,0.0,0.0,0.0,0.0,0.014779871740662373,0.00920680522535089,0.0,0.0,0.0,0.0,0.0027582632751930454,0.0025923410638418586,0.01311925662797892,0.021274337544768478,1.7283801543702707e-09,3.109959146256898e-10,9.091434223453706e-05,0.004359823462117903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004157331559412662,-0.004691847144467368,-1.6952617985681097e-08,-7.965249548438321e-09,0.004157331559468121,-0.004691847144331977,-3.704040733466719e-06,-1.729804374375224e-06,-0.0034360633517924177,-0.0035743054410934394,-0.048406254602011645,-0.009912633738436146,0.5465809974667861,-0.6032293020389885,0.5319376185168838,-0.6146858970178894,-0.002691831391243682,-0.0031365213008544284,-0.048406254601429326,-0.009912633738286056,0.004157331559265823,-0.0046918471444410016,-3.704040733474916e-06,-1.7298043743945208e-06,0.004157331559412641,-0.004691847144467395,-1.695261798470127e-08,-7.965249547958157e-09
800,0.0002077367345631247,10.772983950099848,1.0011756658112358,0.004951055479507909,0.004140060006025909,0.5030527595419156,10.682077827388406,0.04445973071366206,0.04527072618654347,5.52952542626804e-35,2.2289742247391447e-34,2.5856173740687036e-34,8.217175709988119e-34,1.5844166529246532e-06,2.5674451799170646e-06,3.3299550906887613e-37,7.052966104933725e-37,2.1868327522621657e-38,4.4154506552762175e-37,0.0006487199965724566,0.000368213972060369,3.498932403619465e-37,7.649896829960668e-37,8.551721402232142e-37,6.26685425782132e-37,0.00010139556255839857,8.513412030323602e-05,1.849047478761236e-05,1.9927715175283423e-05,9.54669729373205e-12,1.6178538198127708e-12,4.159929368182202e-07,2.937200209426276e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.00023802071237903727,0.0004181085727618031,0.0,0.0,0.0,0.0,0.014582737612771898,0.008963820231936226,0.0,0.0,0.0,0.0,0.002750683937571174,0.0025840693950201035,0.012985009967299186,0.02089129038392112,1.7508700198322216e-09,3.151578694758562e-10,8.649082630458832e-05,0.004325667821356957,0.0,0.0,0.0,0.0,0.00023802071237903727,0.0004181085727618031,0.0,0.0,0.0,0.0,0.014582737612771898,0.008963820231936226,0.0,0.0,0.0,0.0,0.002750683937571174,0.0025840693950201035,0.012985009967299186,0.02089129038392112,1.7508700198322216e-09,3.151578694758562e-10,8.649082630458832e-05,0.004325667821356957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004156805598551472,-0.004691238146131725,-1.6952617985681097e-08,-7.965249548438321e-09,0.004156805598607288,-0.0046912381459939265,-3.704040733466719e-06,-1.729804374375224e-06,-0.0034369132539497087,-0.003563786981006317,-0.048406254602011645,-0.009912633738436146,0.5466374766336829,-0.6032621815866859,0.5319376185168838,-0.6146858970178894,-0.002815835567933661,-0.003034990429615053,-0.048406254601429326,-0.009912633738286056,0.004156805598402022,-0.004691238146105699,-3.704040733474916e-06,-1.7298043743945208e-06,0.004156805598551472,-0.004691238146131739,-1.695261798470127e-08,-7.965249547958157e-09
900,0.0002067704084567211,11.05993660044907,1.0011390100315611,0.0049507777408228405,0.0041461684299765,0.5165682663452181,10.969072964202569,0.04446000845234713,0.045264617762592885,5.553108781681413e-35,9.822430795471034e-35,4.616900999648387e-34,4.903645214116222e-33,1.5560480675468726e-06,2.5591010162418254e-06,4.711160952904949e-37,1.2695338988880705e-36,3.403940062281043e-38,7.177862379708593e-37,0.0006459611541427365,0.00036653352119595125,6.2908462811925955e-37,1.594379007672925e-37,7.5250005551858e-37,4.094026418723248e-37,0.00010129029399200247,8.538586490805808e-05,1.8342063223362203e-05,1.9656945191719648e-05,9.63656782150849e-12,1.632242697136254e-12,4.045126084721122e-07,2.9173268896133387e-05,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.66131422155105,2.66131422155105,1.1836734693877553,1.1836734693877553,1.1836734693877553,1.1836734693877553,2.4868502892493702,2.4868502892493702,1.1828063206893555,1.1828063206893555,1.1836734693877553,1.1836734693877553,2.366479790077111,2.898742634387321,0.0,0.0,0.0,0.0,0.00023400117835171945,0.0004149793361876078,0.0,0.0,0.0,0.0,0.01451250929393389,0.008873188919806457,0.0,0.0,0.0,0.0,0.0027476609960943037,0.0025803991961775596,0.012933988408165951,0.02074761914212991,1.7601843069411134e-09,3.170679506639639e-10,8.504565989320564e-05,0.00431172121547132,0.0,0.0,0.0,0.0,0.00023400117835171945,0.0004149793361876078,0.0,0.0,0.0,0.0,0.01451250929393389,0.008873188919806457,0.0,0.0,0.0,0.0,0.0027476609960943037,0.0025803991961775596,0.012933988408165951,0.02074761914212991,1.7601843069411134e-09,3.170679506639639e-10,8.504565989320564e-05,0.00431172121547132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004156639613494953,-0.0046910747902909194,-1.6952617985681097e-08,-7.965249548438321e-09,0.0041566396135508405,-0.0046910747901522075,-3.704040733466719e-06,-1.729804374375224e-06,-0.0034352047932589835,-0.003565048143769928,-0.048406254602011645,-0.009912633738436146,0.546660100231181,-0.6032744872179348,0.5319376185168838,-0.6146858970178894,-0.002861745683468808,-0.0030001873762952602,-0.048406254601429326,-0.009912633738286056,0.004156639613344562,-0.00469107479026501,-3.704040733474916e-06,-1.7298043743945208e-06,0.00415663961349496,-0.004691074790290926,-1.695261798470127e-08,-7.965249547958157e-09
