epoch,pde_air,pde_grating,pde_substrate,pde_total,top_DtN,bottom_DtN,interface_E,interface_H,total_loss,total/complex_l2,total/magnitude_l2,total/real_l2,total/imag_l2,total/phase_rmse_deg,total/global_phase_offset_deg,total/n_valid,scattered/complex_l2,scattered/magnitude_l2,scattered/real_l2,scattered/imag_l2,scattered/phase_rmse_deg,scattered/global_phase_offset_deg,scattered/n_valid,background_added,monitor_plane_top_z,monitor_plane_bot_z,reference_plane_refl_z,reference_plane_trans_z,deembedding_applied,ridge_base_z,ridge_z_max,R_total,T_total,R_plus_T,m-1_r_pinn_abs,m-1_t_pinn_abs,m-1_r_pinn_phase_deg,m-1_t_pinn_phase_deg,m-1_R_pinn,m-1_T_pinn,m0_r_pinn_abs,m0_t_pinn_abs,m0_r_pinn_phase_deg,m0_t_pinn_phase_deg,m0_R_pinn,m0_T_pinn,m1_r_pinn_abs,m1_t_pinn_abs,m1_r_pinn_phase_deg,m1_t_pinn_phase_deg,m1_R_pinn,m1_T_pinn
250,5.1175942437100986e-42,0.00075511071775649,4.250166295635567e-45,0.00075511071775649,1.488149971576734e-37,5.793670532550037e-13,3.9975436550444836e-13,3.229939686795639e-13,0.0007551111370673624,0.047093158159681514,0.033945844194952196,0.0428514027053426,0.05337698835249802,2.1681946148274394,0.32164207968259984,29440.0,1.000000041859056,0.9999851942616322,0.9999979110604232,1.0000023143813528,106.16036617456881,-91.94786923321544,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.033735768431922636,0.9663230230967577,1.0000587915286803,0.0014348918632750246,0.00637752686584103,92.46859062520625,-47.71842356019534,0.0,2.9888317875117476e-05,0.183672993202383,0.8163261879985032,92.47052349852886,-47.71764355537675,0.033735768431922636,0.966263245557643,0.0014349100610694108,0.006377623244424639,92.4667349461756,-47.71702754956419,0.0,2.9889221239562645e-05
500,5.076714531824258e-42,0.00075511071775649,5.796332424339912e-55,0.00075511071775649,1.4762302901754464e-37,1.7759576938165528e-22,4.33945443095904e-21,1.663198780162126e-20,0.0007551107177565005,0.047093158531155255,0.03394586528461674,0.04285149514734457,0.05337686641583561,2.1681930809926255,0.3216440309905818,29440.0,1.000000049747118,0.999991237399398,1.0000000683249004,1.000000029933534,102.18385360277051,179.37106123239977,29440.0,1.0,0.16,1.84,0.0,1.4,0.0,1.2,1.4,0.03373593987833164,0.9663238337230136,1.0000597736013452,0.001434939702605757,0.006377551020273417,92.4712218331767,-47.717647051900514,0.0,2.988854427533048e-05,0.18367345991822456,0.8163265306086158,92.47059311292305,-47.717647058648595,0.03373593987833164,0.9662640566344741,0.0014349398421333584,0.006377551019080842,92.47119961001361,-47.717647077793465,0.0,2.9888544264152423e-05
